feature,importance
"format_Vinyl, 12"", 45 RPM, Single Sided, Limited Edition, Numbered, Promo, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Limited Edition, EP",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Limited Edition",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Etched, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Etched, Unofficial Release, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Etched, Special Cut",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Etched, Limited Edition, Numbered",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Etched, Limited Edition",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Etched",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, EP, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, EP, Limited Edition, Picture Disc",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided",0.0
"format_Vinyl, 12"", 45 RPM, Single",0.0
"format_Vinyl, 12"", 45 RPM, Sampler, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Sampler",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Single",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Single, Limited Edition, Numbered, Partially Unofficial",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Single, Limited Edition, Promo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Limited Edition, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Test Pressing, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Test Pressing",0.0
"format_Vinyl, 12"", 45 RPM, Single, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Special Edition",0.0
"format_Vinyl, 12"", 45 RPM, Single, Promo, White Label, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Promo, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single, Promo, Test Pressing, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single, Promo, Test Pressing, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Promo, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Promo, Reissue",0.0
"format_Vinyl, 12"", 45 RPM, Single, Promo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Mispress",0.0
"format_Vinyl, 12"", 45 RPM, Single, Limited Edition, Picture Disc",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Single, Picture Disc",0.0
"format_Vinyl, 12"", 45 RPM, Single, Limited Edition",0.0
"format_Vinyl, 12"", 45 RPM, Single, Etched, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single, Compilation, Promo",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, White Label, Unofficial Release",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, White Label, Limited Edition",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Unofficial Release, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Unofficial Release",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Test Pressing, White Label",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Test Pressing",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Stereo, File, MP3, WAV, Stereo",0.0
"format_Vinyl, 12"", 45 RPM, Single Sided, Single, Test Pressing",0.0
"style_Techno, Breaks, Downtempo",0.0
"style_Techno, Breakbeat, Progressive House, Electro",0.0
"style_Techno, Breaks, Breakcore",0.0
"style_Dub Techno, Deep House, Experimental",0.0
"style_Dub Techno, Deep House, Ambient, Space-Age",0.0
"style_Dub Techno, Deep House",0.0
"style_Dub Techno, Breaks",0.0
"style_Dub Techno, Ambient, Techno",0.0
"style_Dub Techno, Ambient, Synth-pop",0.0
"style_Dub Techno, Ambient, Minimal, House",0.0
"style_Dub Techno, Ambient, Minimal Techno",0.0
"style_Dub Techno, Ambient, Minimal",0.0
"style_Dub Techno, Ambient, Experimental",0.0
"style_Dub Techno, Ambient",0.0
"style_Dub Techno, Acid, Techno",0.0
"style_Dub Techno, Acid, Dubstep",0.0
"style_Dub Techno, Acid",0.0
"style_Dub Techno, Abstract, Deep House, Experimental",0.0
"style_Dub Techno, Abstract",0.0
style_Dub Techno,0.0
"style_Drum n Bass, Techno, Trip Hop, House",0.0
"style_Drum n Bass, Techno, Tribal House",0.0
"style_Drum n Bass, Techno, House, Nerdcore Techno",0.0
"style_Drum n Bass, Techno, Hardcore, Jungle",0.0
"style_Drum n Bass, Techno, Electro",0.0
"style_Drum n Bass, Techno, Downtempo, Future Jazz",0.0
"style_Drum n Bass, Techno, Downtempo, Acid",0.0
"style_Drum n Bass, Techno, Downtempo",0.0
"style_Drum n Bass, Techno, Deep House",0.0
"style_Drum n Bass, Techno, Breaks",0.0
"style_Drum n Bass, Techno, Acid, Breakbeat",0.0
"style_Dub Techno, Deep House, Electro",0.0
"style_Dub Techno, Deep House, House, Tech House",0.0
"style_Drum n Bass, Tech House, Dub Techno",0.0
"style_Dub Techno, Deep House, Minimal",0.0
"style_Dub Techno, House",0.0
"style_Dub Techno, Glitch, IDM",0.0
"style_Dub Techno, Experimental, Minimal, Ambient",0.0
"style_Dub Techno, Experimental, Minimal",0.0
"style_Dub Techno, Experimental",0.0
"style_Dub Techno, Electro, Trip Hop",0.0
"style_Dub Techno, Electro, Experimental",0.0
"style_Dub Techno, Electro, Ambient",0.0
"style_Dub Techno, Electro",0.0
"style_Dub Techno, Dubstep",0.0
"style_Dub Techno, Dub, Psy-Trance",0.0
"style_Dub Techno, Dub, Goa Trance, Ambient, Breakbeat, Downtempo",0.0
"style_Dub Techno, Dub, Dubstep",0.0
"style_Dub Techno, Dub, Deep House",0.0
"style_Dub Techno, Dub",0.0
"style_Dub Techno, Drum n Bass, Garage House",0.0
"style_Dub Techno, Downtempo, Tech House",0.0
"style_Dub Techno, Downtempo, Minimal, Ambient",0.0
"style_Dub Techno, Downtempo, Minimal",0.0
"style_Dub Techno, Downtempo",0.0
"style_Dub Techno, Deep Techno, Techno",0.0
"style_Dub Techno, Deep Techno, IDM",0.0
"style_Dub Techno, Deep Techno",0.0
"style_Dub Techno, Deep House, Techno",0.0
"style_Dub Techno, Deep House, Tech House, Minimal",0.0
"style_Dub Techno, Deep House, Tech House",0.0
"style_Dub Techno, Deep House, Minimal, Tech House",0.0
"style_Drum n Bass, Techno",0.0
"style_Drum n Bass, Jungle, Techno",0.0
"style_Dub Techno, IDM, Ambient",0.0
"style_Downtempo, Techno, Drum n Bass, Goa Trance",0.0
"style_Downtempo, Techno, Drum n Bass",0.0
"style_Downtempo, Techno, Deep House, Tech House",0.0
"style_Downtempo, Techno, Deep House, Synth-pop",0.0
"style_Downtempo, Techno, Deep House, Future Jazz",0.0
"style_Downtempo, Techno, Deep House",0.0
"style_Downtempo, Techno, Big Beat, Freestyle",0.0
"style_Downtempo, Techno, Balearic",0.0
"style_Downtempo, Techno, Acid",0.0
"style_Downtempo, Techno",0.0
"style_Downtempo, Tech House, Electroclash, Minimal Techno",0.0
"style_Downtempo, Pop Rock, Dub Techno, Synth-pop",0.0
"style_Downtempo, Minimal, Techno",0.0
"style_Downtempo, Minimal Techno, Tech House",0.0
"style_Downtempo, Leftfield, Techno, Future Jazz, Ambient",0.0
"style_Downtempo, Indie Rock, Techno",0.0
"style_Downtempo, Illbient, Techno, Electro, New Wave",0.0
"style_Downtempo, IDM, Dub Techno",0.0
"style_Downtempo, House, Techno",0.0
"style_Downtempo, House, Dub Techno",0.0
"style_Downtempo, Hardcore, Techno, Drum n Bass, Experimental",0.0
"style_Downtempo, Future Jazz, Techno",0.0
"style_Downtempo, Experimental, Techno",0.0
"style_Downtempo, Experimental, Leftfield, Techno, Dub",0.0
"style_Downtempo, Dub, Techno, Drum n Bass",0.0
"style_Downtempo, Dub, Dub Techno, Abstract",0.0
"style_Downtempo, Dub Techno, Pop Rock, Hardcore",0.0
"style_Downtempo, Dub Techno, Dance-pop",0.0
"style_Downtempo, Techno, Drum n Bass, Ambient",0.0
"style_Downtempo, Techno, Drum n Bass, Hip Hop",0.0
"style_Drum n Bass, Jungle, Experimental, Downtempo, Techno",0.0
"style_Downtempo, Techno, Dub Techno, Electro",0.0
"style_Drum n Bass, Instrumental, Techno, Hip Hop, Breakbeat, Downtempo, Experimental",0.0
"style_Drum n Bass, Hardcore, Techno",0.0
"style_Drum n Bass, Experimental, Techno",0.0
"style_Drum n Bass, Experimental, House, Techno, Trip Hop, Video Game Music",0.0
"style_Drum n Bass, Dub, Techno, Trip Hop",0.0
"style_Drum n Bass, Dub Techno, Reggae",0.0
"style_Drum n Bass, Deep House, Techno",0.0
"style_Drum n Bass, Dance-pop, Techno, House",0.0
"style_Drum n Bass, Big Beat, Techno",0.0
"style_Drum n Bass, Ambient, Techno",0.0
"style_Drone, Dub Techno, Power Electronics, Ambient",0.0
"style_Drone, Dub Techno, Ambient",0.0
"style_Downtempo, UK Street Soul, Bleep, Techno",0.0
"style_Downtempo, Trip Hop, Deep House, House, Breaks, Techno",0.0
"style_Downtempo, Tribal, Techno, Deep House, Acid",0.0
"style_Downtempo, Tribal, Techno",0.0
"style_Downtempo, Techno, Trip Hop, Ska, Hip Hop, Jungle, Contemporary R&B",0.0
"style_Downtempo, Techno, Trip Hop, Big Beat",0.0
"style_Downtempo, Techno, Trip Hop, Ambient",0.0
"style_Downtempo, Techno, Trip Hop",0.0
"style_Downtempo, Techno, Trance",0.0
"style_Downtempo, Techno, Leftfield",0.0
"style_Downtempo, Techno, House",0.0
"style_Downtempo, Techno, Electro, Experimental",0.0
"style_Downtempo, Techno, Electro, Dub, Breaks, Ambient",0.0
"style_Downtempo, Techno, Electro, Ambient",0.0
"style_Downtempo, Techno, Electro",0.0
"style_Dub Techno, House, Techno",0.0
"style_Dub Techno, IDM, Electro",0.0
"style_Downtempo, Dub Techno",0.0
"style_Dubstep, Dub Techno",0.0
"style_Dubstep, Breakcore, Breaks, Techno",0.0
"style_Dub, Techno, Trip Hop, Ambient",0.0
"style_Dub, Techno, Tribal House, Electro",0.0
"style_Dub, Techno, Tech House, Minimal",0.0
"style_Dub, Techno, Minimal, Tech House",0.0
"style_Dub, Techno, Minimal, Industrial",0.0
"style_Dub, Techno, Minimal, Ambient, Electro",0.0
"style_Dub, Techno, Minimal, Ambient",0.0
"style_Dub, Techno, Minimal",0.0
"style_Dub, Techno, Jungle",0.0
"style_Dub, Techno, Industrial",0.0
"style_Dub, Techno, Indie Rock",0.0
"style_Dub, Techno, House",0.0
"style_Dub, Techno, Hip Hop, Dancehall",0.0
"style_Dub, Techno, Experimental",0.0
"style_Dub, Techno, Electro, Synth-pop, Folk",0.0
"style_Dub, Techno, Electro, Minimal, Tech House",0.0
"style_Dub, Techno, Electro, Minimal",0.0
"style_Dub, Techno, Electro, Breaks",0.0
"style_Dub, Techno, Electro, Ambient",0.0
"style_Dub, Techno, Electro, Acid",0.0
"style_Dub, Techno, Electro",0.0
"style_Dub, Techno, Dub Techno, Ambient",0.0
"style_Dub, Techno, Dub Techno",0.0
"style_Dub, Techno, Drum n Bass, Indie Rock",0.0
"style_Dub, Techno, Drum n Bass, Future Jazz, Hip Hop",0.0
"style_Dub, Techno, Drum n Bass, Experimental",0.0
"style_Dubstep, Downtempo, Dub Techno",0.0
"style_Dubstep, Electro, Dub Techno, Ghetto",0.0
"style_Dub, Techno, Downtempo, Hardcore, Ragga",0.0
"style_Dubstep, Techno, Dub Techno",0.0
"style_EBM, Techno, Experimental, House",0.0
"style_EBM, Techno, Experimental",0.0
"style_EBM, Techno, Euro House",0.0
"style_EBM, Techno, Electro, New Beat",0.0
"style_EBM, Techno, Electro, Minimal",0.0
"style_EBM, Techno, Electro, Industrial",0.0
"style_EBM, Techno, Electro, Acid",0.0
"style_EBM, Techno, Electro",0.0
"style_EBM, Techno, Downtempo, Synth-pop",0.0
"style_EBM, Techno, Downtempo",0.0
"style_EBM, Techno",0.0
"style_EBM, Tech House, Techno",0.0
"style_EBM, Synth-pop, Techno",0.0
"style_EBM, Industrial, Techno, IDM",0.0
"style_EBM, Industrial, Techno",0.0
"style_EBM, Industrial, New Beat, Techno",0.0
"style_EBM, House, Techno, Electro",0.0
"style_EBM, House, Techno",0.0
"style_EBM, Hardcore, Techno, New Beat",0.0
"style_EBM, Hardcore, Techno",0.0
"style_EBM, Hard Beat, Techno",0.0
"style_EBM, Electro, Techno",0.0
"style_EBM, Electro, Dub Techno",0.0
"style_EBM, Dub, Techno, Electro, Industrial",0.0
"style_EBM, Acid, Techno",0.0
"style_EBM, Acid House, New Beat, House, Techno, Dance-pop",0.0
"style_EBM, Abstract, Techno, Industrial",0.0
"style_Dub, Techno, Drum n Bass",0.0
"style_Dub, Techno, Downtempo, Breaks",0.0
"style_Dub Techno, Industrial",0.0
"style_Dub, Deep House, Techno, Minimal",0.0
"style_Dub Techno, Trip Hop, Ambient",0.0
"style_Dub Techno, Trance, Tech House",0.0
"style_Dub Techno, Trance, Electro",0.0
"style_Dub Techno, Techno, Experimental",0.0
"style_Dub Techno, Techno, Electro",0.0
"style_Dub Techno, Techno, Dubstep",0.0
"style_Dub Techno, Techno, Deep House, Minimal",0.0
"style_Dub Techno, Techno, Deep House",0.0
"style_Dub Techno, Techno",0.0
"style_Dub Techno, Tech House, Techno, IDM",0.0
"style_Dub Techno, Tech House, Techno",0.0
"style_Dub Techno, Tech House, Minimal Techno, House",0.0
"style_Dub Techno, Tech House, Minimal Techno",0.0
"style_Dub Techno, Tech House, Minimal",0.0
"style_Dub Techno, Tech House, Ambient",0.0
"style_Dub Techno, Tech House",0.0
"style_Dub Techno, Psy-Trance, Progressive Trance",0.0
"style_Dub Techno, Minimal, Techno",0.0
"style_Dub Techno, Minimal, Tech House",0.0
"style_Dub Techno, Minimal, Ambient",0.0
"style_Dub Techno, Minimal Techno, Techno, Tech House",0.0
"style_Dub Techno, Minimal Techno, Techno",0.0
"style_Dub Techno, Minimal Techno, Tech House",0.0
"style_Dub Techno, Minimal Techno",0.0
"style_Dub Techno, Jungle",0.0
"style_Dub Techno, Italo House",0.0
"style_Dub Techno, Industrial, Industrial Metal",0.0
"style_Dub, Breakbeat, Leftfield, Techno",0.0
"style_Dub, Drum n Bass, Techno, Reggae",0.0
"style_Dub, Techno, Downtempo, Ambient",0.0
"style_Dub, Dub Techno",0.0
"style_Dub, Techno, Downtempo",0.0
"style_Dub, Techno, Deep House, Minimal",0.0
"style_Dub, Techno, Bleep, Breaks",0.0
"style_Dub, Techno, Bleep",0.0
"style_Dub, Techno, Ambient",0.0
"style_Dub, Techno, Acid",0.0
"style_Dub, Techno, Abstract",0.0
"style_Dub, Techno",0.0
"style_Dub, Tech House, Techno",0.0
"style_Dub, Tech House, Minimal Techno",0.0
"style_Dub, Novelty, Synth-pop, Techno, Abstract, Experimental",0.0
"style_Dub, Minimal, Techno, Drum n Bass",0.0
"style_Dub, Minimal, Dub Techno",0.0
"style_Dub, Leftfield, Techno",0.0
"style_Dub, Jungle, Breakbeat, Dub Techno",0.0
"style_Dub, House, Minimal, Glitch, Minimal Techno",0.0
"style_Dub, Glitch, Techno, Experimental, Downtempo, Minimal",0.0
"style_Dub, Electro, Techno",0.0
"style_Dub, Electro, Acid, Techno",0.0
"style_Dub, Dub Techno, Tech House, Minimal",0.0
"style_Dub, Dub Techno, Tech House",0.0
"style_Dub, Dub Techno, Minimal",0.0
"style_Dub, Dub Techno, Jungle",0.0
"style_Dub, Dub Techno, Experimental",0.0
"style_Dub, Dub Techno, Ambient",0.0
"style_Dub, Dub Techno, Abstract, Experimental",0.0
"style_Dub, Dub Techno, Abstract",0.0
"style_Downtempo, Dub Techno, Ambient",0.0
"style_Downtempo, Deep House, Techno, Hip Hop, Breaks, Acoustic, Soul",0.0
"style_EBM, Techno, Industrial",0.0
"style_Broken Beat, Techno, Minimal, Ambient",0.0
"style_Broken Beat, Techno, Hi NRG, House",0.0
"style_Broken Beat, Techno, Hi NRG",0.0
"style_Broken Beat, Techno, Hardcore",0.0
"style_Broken Beat, Techno, Hard Trance",0.0
"style_Broken Beat, Techno, Hard Techno, Schranz",0.0
"style_Broken Beat, Techno, Future Jazz, Ambient",0.0
"style_Broken Beat, Techno, Future Jazz, Acid",0.0
"style_Broken Beat, Techno, Future Jazz",0.0
"style_Broken Beat, Techno, Experimental, Minimal, Ambient",0.0
"style_Broken Beat, Techno, Experimental",0.0
"style_Broken Beat, Techno, Electro, Minimal",0.0
"style_Broken Beat, Techno, Electro",0.0
"style_Broken Beat, Techno, Drum n Bass",0.0
"style_Broken Beat, Techno, Downtempo, Acid",0.0
"style_Broken Beat, Techno, Downtempo",0.0
"style_Broken Beat, Techno, Deep House, Tech House, Disco",0.0
"style_Broken Beat, Techno, Deep House, Future Jazz, Electro",0.0
"style_Broken Beat, Techno, Deep House, Dub",0.0
"style_Broken Beat, Techno, Deep House",0.0
"style_Broken Beat, Techno, Acid",0.0
"style_Broken Beat, Techno",0.0
"style_Broken Beat, House, Techno",0.0
"style_Broken Beat, House, Synth-pop, Techno",0.0
"style_Broken Beat, Future Jazz, Soul, Techno",0.0
"style_Broken Beat, Experimental, Techno, IDM, Industrial",0.0
"style_Broken Beat, Electro, Techno",0.0
"style_Broken Beat, Electro, Breakcore, Techno",0.0
"style_Broken Beat, Techno, Minimal",0.0
"style_Broken Beat, Techno, Tech House",0.0
"style_Broken Beat, Disco, Techno, Deep House, Electro, Downtempo",0.0
"style_Chiptune, Euro House, Hard House, Techno",0.0
"style_Dancehall, Dub Techno",0.0
"style_Dance-pop, Techno",0.0
"style_Dance-pop, House, Euro House, Synth-pop, Techno",0.0
"style_Dance-pop, Europop, Techno, House",0.0
"style_Dance-pop, Eurodance, Happy Hardcore, Techno",0.0
"style_Dance-pop, Eurodance, Euro House, Synth-pop, Techno",0.0
"style_Dance-pop, Euro House, Synth-pop, Techno",0.0
"style_Dance-pop, Euro House, Pop Rap, Techno",0.0
"style_Dance-pop, Disco, House, Hip-House, Jazzdance, Techno",0.0
"style_Dance-pop, Disco, Dub Techno, Acid House, Vocal",0.0
"style_Dance-pop, Deep Techno",0.0
"style_DJ Battle Tool, Techno, Tribal",0.0
"style_DJ Battle Tool, Techno, Deep House, Tech House",0.0
"style_DJ Battle Tool, House, Disco, RnB/Swing, Techno, Euro House, Italodance",0.0
"style_Cut-up/DJ, Techno, House, Gangsta, Pop Rap",0.0
"style_Cut-up/DJ, Techno, Euro House",0.0
"style_Cut-up/DJ, Techno, Electro, Punk, New Wave, Pop Rock",0.0
"style_Cut-up/DJ, Techno",0.0
"style_Cut-up/DJ, House, Techno, Disco, Hi NRG",0.0
"style_Cumbia, Techno",0.0
"style_Country, Techno",0.0
"style_Country Rock, Indie Rock, Vocal, Soft Rock, Techno, Europop, Vocal, Acoustic, Alternative Rock, Hard Rock, Synth-pop",0.0
"style_Cool Jazz, Industrial, Poetry, Leftfield, Techno, House, Sermon",0.0
"style_Comedy, Parody, Techno",0.0
"style_Classic Rock, Techno",0.0
"style_Chiptune, Techno, Abstract, IDM, Electro, Synth-pop",0.0
"style_Chiptune, Punk, Avantgarde, Techno, Electro, Synth-pop",0.0
"style_Broken Beat, Downtempo, Electro, Techno",0.0
"style_Britpop, Techno",0.0
"style_Dancehall, Eurodance, House, Latin, Pop Rap, Synth-pop, Techno",0.0
"style_Breaks, Techno, Experimental, Downtempo",0.0
"style_Breaks, Techno, Experimental",0.0
"style_Breaks, Techno, Electro, Minimal",0.0
"style_Breaks, Techno, Electro, Hip Hop",0.0
"style_Breaks, Techno, Electro, Hardcore",0.0
"style_Breaks, Techno, Electro, Ghetto",0.0
"style_Breaks, Techno, Electro, Experimental, Acid",0.0
"style_Breaks, Techno, Electro, Experimental",0.0
"style_Breaks, Techno, Electro, Electroclash",0.0
"style_Breaks, Techno, Electro, Drum n Bass",0.0
"style_Breaks, Techno, Electro, Acid",0.0
"style_Breaks, Techno, Electro House",0.0
"style_Breaks, Techno, Electro",0.0
"style_Breaks, Techno, Dubstep, Experimental, Electro",0.0
"style_Breaks, Techno, Dubstep, Electro",0.0
"style_Breaks, Techno, Dub, Ambient",0.0
"style_Breaks, Techno, Dub, Acid",0.0
"style_Breaks, Techno, Dub Techno, Downtempo, Breakbeat",0.0
"style_Breaks, Techno, Dub",0.0
"style_Breaks, Techno, Drum n Bass, Trip Hop",0.0
"style_Breaks, Techno, Drum n Bass, Big Beat",0.0
"style_Breaks, Techno, Drum n Bass",0.0
"style_Breaks, Techno, Downtempo, House",0.0
"style_Breaks, Techno, Downtempo, Broken Beat",0.0
"style_Breaks, Techno, Downtempo",0.0
"style_Breaks, Techno, Disco",0.0
"style_Breaks, Techno, Deep House",0.0
"style_Breaks, Techno, DJ Battle Tool, Electro",0.0
"style_Breaks, Techno, Experimental, Acid, Downtempo",0.0
"style_Breaks, Techno, Experimental, Gabber",0.0
"style_Breaks, UK Garage, Techno",0.0
"style_Breaks, Techno, Freetekno",0.0
"style_Breaks, Techno, Trip Hop",0.0
"style_Breaks, Techno, Tribal",0.0
"style_Breaks, Techno, Trance",0.0
"style_Breaks, Techno, Tech House, Minimal, Acid",0.0
"style_Breaks, Techno, Tech House, Electro",0.0
"style_Breaks, Techno, Tech House, Acid",0.0
"style_Breaks, Techno, Tech House",0.0
"style_Breaks, Techno, Synth-pop, Tech House",0.0
"style_Breaks, Techno, Synth-pop",0.0
"style_Breaks, Techno, Progressive Trance",0.0
"style_Breaks, Techno, Noise, IDM, Experimental",0.0
"style_Breaks, Techno, Noise",0.0
"style_Breaks, Techno, New Beat, Industrial",0.0
"style_Breaks, Techno, Minimal, Tech House",0.0
"style_Breaks, Techno, Minimal, Acid",0.0
"style_Breaks, Techno, Minimal Techno",0.0
"style_Breaks, Techno, Minimal",0.0
"style_Breaks, Techno, Jungle",0.0
"style_Breaks, Techno, Industrial",0.0
"style_Breaks, Techno, House",0.0
"style_Breaks, Techno, Hardstyle",0.0
"style_Breaks, Techno, Hardcore, Industrial",0.0
"style_Breaks, Techno, Hardcore, Acid",0.0
"style_Breaks, Techno, Hardcore",0.0
"style_Breaks, Techno, Ghetto",0.0
"style_Breaks, Techno, Garage House",0.0
"style_Breaks, Techno, Future Jazz, Experimental",0.0
"style_Dancehall, Euro House, Garage House, Hardcore, House, Ragga, Techno",0.0
"style_Dancehall, House, Techno",0.0
"style_Downtempo, Deep House, Techno, Ambient, Minimal, Tech House",0.0
"style_Deep Techno, Tech House",0.0
"style_Deep Techno, Minimal Techno, Tech House",0.0
"style_Deep Techno, Minimal Techno",0.0
"style_Deep Techno, IDM, Techno",0.0
"style_Deep Techno, House, Tech House, Minimal Techno, Techno",0.0
"style_Deep Techno, House, Tech House",0.0
"style_Deep Techno, Hardcore, Hard Trance",0.0
"style_Deep Techno, Euro House",0.0
"style_Deep Techno, Electro, Ambient, Downtempo",0.0
"style_Deep Techno, Downtempo, IDM",0.0
"style_Deep Techno, Dark Electro, Trance, Tribal",0.0
"style_Deep Techno, Ambient",0.0
"style_Deep Techno, Acid, Dub Techno",0.0
"style_Deep Techno, Acid",0.0
style_Deep Techno,0.0
"style_Deep House, Tribal House, Techno",0.0
"style_Deep House, Techno, Tribal House, Tech House",0.0
"style_Deep House, Techno, Tribal House",0.0
"style_Deep House, Techno, Trance",0.0
"style_Deep House, Techno, Tech House",0.0
"style_Deep House, Techno, Progressive House",0.0
"style_Deep House, Techno, Minimal, Abstract",0.0
"style_Deep House, Techno, House",0.0
"style_Deep House, Techno, Garage House",0.0
"style_Deep House, Techno, Future Jazz",0.0
"style_Deep House, Techno, Experimental, Broken Beat",0.0
"style_Deep House, Techno, Electro",0.0
"style_Deep House, Techno, Dub Techno, Tech House",0.0
"style_Deep Techno, Minimal, Ambient",0.0
"style_Deep Techno, Tech House, Deep House",0.0
"style_Deep House, Techno, Dub",0.0
"style_Deep Techno, Techno",0.0
"style_Downtempo, Deep House, Dub Techno",0.0
"style_Downtempo, Broken Beat, Techno, Deep House, Future Jazz",0.0
"style_Downtempo, Broken Beat, Deep House, Dub Techno",0.0
"style_Downtempo, Breaks, Techno, Trip Hop, Future Jazz",0.0
"style_Downtempo, Breaks, Techno, Dub, Electro, Acid",0.0
"style_Downtempo, Breaks, Latin, Dub Techno, Tango",0.0
"style_Downtempo, Breakbeat, House, Techno",0.0
"style_Downtempo, Ambient, Techno",0.0
"style_Downtempo, Ambient, Acid, Techno",0.0
"style_Downtempo, Acid, Techno",0.0
"style_Doomcore, Techno, Hardcore",0.0
"style_Doomcore, Hardcore, Techno",0.0
"style_Disco, Techno, Industrial",0.0
"style_Disco, Techno, House",0.0
"style_Disco, Techno, Electro, Acid",0.0
"style_Disco, Techno",0.0
"style_Disco, House, Techno",0.0
"style_Disco, House, Nu-Disco, Deep House, Techno, Progressive House",0.0
"style_Disco, House, Breaks, Dub Techno",0.0
"style_Disco, Ghetto House, Hard House, Tech House, Techno",0.0
"style_Disco, Eurodance, Euro House, Europop, Italo-Disco, Novelty, Techno, Trance, Garage House",0.0
"style_Disco, Euro House, Techno, Eurodance",0.0
"style_Disco, Electro, Techno",0.0
"style_Disco, Electro House, Techno",0.0
"style_Disco, Dance-pop, Techno",0.0
"style_Disco, Cantopop, Techno",0.0
"style_Deep Techno, Techno, Tech House",0.0
"style_Deep House, Techno, Dub Techno, Minimal",0.0
"style_Deep House, Techno, Drum n Bass",0.0
"style_Dark Ambient, Abstract, Techno",0.0
"style_Deep House, Experimental, Disco, Techno",0.0
"style_Deep House, Dub, Techno, Downtempo",0.0
"style_Deep House, Dub, Techno",0.0
"style_Deep House, Dub, Dub Techno",0.0
"style_Deep House, Dub, Downtempo, Techno",0.0
"style_Deep House, Dub Techno, Tech House, Minimal",0.0
"style_Deep House, Dub Techno, Tech House",0.0
"style_Deep House, Dub Techno, Minimal",0.0
"style_Deep House, Dub Techno, House, Deep Techno, Ambient House",0.0
"style_Deep House, Dub Techno, House",0.0
"style_Deep House, Dub Techno, Experimental",0.0
"style_Deep House, Dub Techno, Downtempo",0.0
"style_Deep House, Dub Techno, Breakbeat",0.0
"style_Deep House, Dub Techno",0.0
"style_Deep House, Downtempo, Tech House, Techno",0.0
"style_Deep House, Downtempo, Jazzdance, Breakbeat, Dub Techno",0.0
"style_Deep House, Disco, Techno, Downtempo, Electro",0.0
"style_Deep House, Deep Techno, Tech House",0.0
"style_Deep House, Deep Techno, House, Techno",0.0
"style_Deep House, Deep Techno, House, Drum n Bass",0.0
"style_Deep House, Deep Techno, Broken Beat, Future Jazz, Leftfield, Drum n Bass",0.0
"style_Deep House, Deep Techno",0.0
"style_Deep House, Breaks, Techno, Bleep",0.0
"style_Dark Ambient, Techno, House",0.0
"style_Dark Ambient, Techno, Acid",0.0
"style_Dark Ambient, Techno",0.0
"style_Dark Ambient, Hardcore, Techno, Dub Techno, Experimental",0.0
"style_Dark Ambient, Dub Techno, IDM, Downtempo",0.0
"style_Deep House, Electro, Techno, Tech House",0.0
"style_Deep House, Future Jazz, Dub Techno",0.0
"style_Deep House, Techno, Downtempo, Synth-pop",0.0
"style_Deep House, House, Breakbeat, Techno",0.0
"style_Deep House, Techno, Downtempo, Ambient, Electro",0.0
"style_Deep House, Techno, Downtempo",0.0
"style_Deep House, Techno, DJ Battle Tool, Tech House",0.0
"style_Deep House, Techno, Breakbeat",0.0
"style_Deep House, Techno, Bleep",0.0
"style_Deep House, Techno, Acid, Hardcore",0.0
"style_Deep House, Techno, Acid House, Hip Hop, Ambient",0.0
"style_Deep House, Techno, Abstract, Experimental",0.0
"style_Deep House, Techno",0.0
"style_Deep House, Tech House, Techno, Minimal Techno",0.0
